# time dt max_size1 max_size0 mass_d1 mass_d0 delta 
    0.0000000000000000e+00     2.2500000000000000e+01   19  10     2.5132741228718358e-06    2.5132741228718329e-06    1.2212453270876722e-15
    2.2500000000000000e+01     2.2500000000000000e+01   23  19     2.5132741228718354e-06    2.5132741228718358e-06   -2.2204460492503131e-16
    4.5000000000000000e+01     2.2500000000000000e+01   26  23     2.5132741228718312e-06    2.5132741228718354e-06   -1.7763568394002505e-15
    6.7500000000000000e+01     2.2500000000000000e+01   28  26     2.5132741228718325e-06    2.5132741228718312e-06    5.5511151231257827e-16
    9.0000000000000000e+01     2.2500000000000000e+01   29  28     2.5132741228718358e-06    2.5132741228718325e-06    1.3322676295501878e-15
    1.1250000000000000e+02     2.2500000000000000e+01   31  29     2.5132741228718342e-06    2.5132741228718358e-06   -6.6613381477509392e-16
    1.3500000000000000e+02     2.2500000000000000e+01   32  31     2.5132741228718286e-06    2.5132741228718342e-06   -2.2204460492503131e-15
    1.5750000000000000e+02     2.2500000000000000e+01   34  32     2.5132741228718325e-06    2.5132741228718286e-06    1.5543122344752192e-15
    1.8000000000000000e+02     2.2500000000000000e+01   35  34     2.5132741228718333e-06    2.5132741228718325e-06    3.3306690738754696e-16
    2.0250000000000000e+02     2.2500000000000000e+01   36  35     2.5132741228718299e-06    2.5132741228718333e-06   -1.3322676295501878e-15
    2.2500000000000000e+02     2.2500000000000000e+01   37  36     2.5132741228718286e-06    2.5132741228718299e-06   -4.4408920985006262e-16
    2.4750000000000000e+02     2.2500000000000000e+01   38  37     2.5132741228718316e-06    2.5132741228718286e-06    1.2212453270876722e-15
    2.7000000000000000e+02     2.2500000000000000e+01   39  38     2.5132741228718337e-06    2.5132741228718316e-06    8.8817841970012523e-16
    2.9250000000000000e+02     2.2500000000000000e+01   40  39     2.5132741228718299e-06    2.5132741228718337e-06   -1.5543122344752192e-15
    3.1500000000000000e+02     2.2500000000000000e+01   41  40     2.5132741228718392e-06    2.5132741228718299e-06    3.6637359812630166e-15
    3.3750000000000000e+02     2.2500000000000000e+01   42  41     2.5132741228718384e-06    2.5132741228718392e-06   -4.4408920985006262e-16
    3.6000000000000000e+02     2.2500000000000000e+01   43  42     2.5132741228718414e-06    2.5132741228718384e-06    1.2212453270876722e-15
    3.8250000000000000e+02     2.2500000000000000e+01   44  43     2.5132741228718358e-06    2.5132741228718414e-06   -2.2204460492503131e-15
    4.0500000000000000e+02     2.2500000000000000e+01   45  44     2.5132741228718333e-06    2.5132741228718358e-06   -1.1102230246251565e-15
    4.2750000000000000e+02     2.2500000000000000e+01   46  45     2.5132741228718363e-06    2.5132741228718333e-06    1.2212453270876722e-15
    4.5000000000000000e+02     2.2500000000000000e+01   47  46     2.5132741228718392e-06    2.5132741228718363e-06    1.2212453270876722e-15
    4.7250000000000000e+02     2.2500000000000000e+01   48  47     2.5132741228718342e-06    2.5132741228718392e-06   -1.9984014443252818e-15
    4.9500000000000000e+02     2.2500000000000000e+01   49  48     2.5132741228718401e-06    2.5132741228718342e-06    2.3314683517128287e-15
    5.1750000000000000e+02     2.2500000000000000e+01   50  49     2.5132741228718346e-06    2.5132741228718401e-06   -2.2204460492503131e-15
    5.4000000000000000e+02     2.2500000000000000e+01   51  50     2.5132741228718384e-06    2.5132741228718346e-06    1.5543122344752192e-15
    5.6250000000000000e+02     2.2500000000000000e+01   52  51     2.5132741228718346e-06    2.5132741228718384e-06   -1.5543122344752192e-15
    5.8500000000000000e+02     2.2500000000000000e+01   52  52     2.5132741228718358e-06    2.5132741228718346e-06    5.5511151231257827e-16
    6.0750000000000000e+02     2.2500000000000000e+01   53  52     2.5132741228718384e-06    2.5132741228718358e-06    9.9920072216264089e-16
    6.3000000000000000e+02     2.2500000000000000e+01   54  53     2.5132741228718414e-06    2.5132741228718384e-06    1.2212453270876722e-15
    6.5250000000000000e+02     2.2500000000000000e+01   55  54     2.5132741228718388e-06    2.5132741228718414e-06   -1.1102230246251565e-15
    6.7500000000000000e+02     2.2500000000000000e+01   55  55     2.5132741228718367e-06    2.5132741228718388e-06   -8.8817841970012523e-16
    6.9750000000000000e+02     2.2500000000000000e+01   56  55     2.5132741228718405e-06    2.5132741228718367e-06    1.5543122344752192e-15
    7.2000000000000000e+02     2.2500000000000000e+01   57  56     2.5132741228718375e-06    2.5132741228718405e-06   -1.1102230246251565e-15
    7.4250000000000000e+02     2.2500000000000000e+01   58  57     2.5132741228718363e-06    2.5132741228718375e-06   -4.4408920985006262e-16
    7.6500000000000000e+02     2.2500000000000000e+01   58  58     2.5132741228718380e-06    2.5132741228718363e-06    6.6613381477509392e-16
    7.8750000000000000e+02     2.2500000000000000e+01   59  58     2.5132741228718401e-06    2.5132741228718380e-06    8.8817841970012523e-16
    8.1000000000000000e+02     2.2500000000000000e+01   60  59     2.5132741228718354e-06    2.5132741228718401e-06   -1.7763568394002505e-15
